75.4855,298.077,44.5808,73.0867,285.435,45.9631,70.5538,275.955,46.6541,68.6361,263.067,47.6469,66.5639,252.024,47.7065,64.5702,242.542,47.5965,62.6847,232.247,47.6879,61.1804,219.297,47.6405,59.2031,210.895,46.5058,57.816,199.979,45.2948,56.9496,188.697,44.5203,55.7243,177.833,43.2267,54.3286,168.193,41.6661,53.2552,157.41,39.7628,52.193,147.834,37.6203,51.0407,137.833,35.2497,50.1608,127.61,32.8313,49.2615,118.439,29.6844,48.6604,108.432,26.7257,48.0304,99.4042,23.2624,47.3242,90.07,19.8914,46.7916,81.139,16.2207,46.5086,71.566,12.36,46.0481,62.7733,8.26832,45.7186,54.2957,3.48545,45.7287,46.4523,6.08469,45.3047,39.7234,9.11084,45.9696,31.0908,12.9439,46.1466,23.5109,16.0175,46.3117,16.3462,18.667,46.5458,8.93118,21.1248,46.8016,1.62562,23.2515,47.077,-5.55697,25.078,47.4111,-12.831,26.8724,47.7147,-19.7395,28.0746,48.0668,-26.7097,29.1915,48.5381,-33.6806,30.018,48.8884,-40.3621,30.3324,49.4105,-47.333,30.7551,,,,,,,,,,,,,,,,,,,,,,,,,,,
73.9164,299.517,43.8635,71.547,288.24,44.5454,69.2847,277.365,45.213,67.6332,264.481,45.7495,65.5756,253.342,45.8571,63.8193,243.872,45.3059,62.1567,233.62,44.747,60.8505,221.658,44.5917,59.6077,210.269,44.0246,57.9693,200.252,42.9189,57.0807,188.97,41.5797,56.0392,178.134,40.1406,55.0444,167.773,38.3978,54.3155,157.124,36.3472,53.3028,149.11,33.3139,52.7666,137.104,31.3475,52.3437,127.111,28.7758,51.5527,118.034,25.6803,51.2403,107.569,22.6075,50.857,98.7274,19.1679,50.5681,89.0922,15.8281,50.2788,79.8263,12.0527,49.9442,71.382,7.65734,50.0208,61.9164,3.46404,49.9966,53.4636,1.62604,50.2952,46.0391,5.31531,50.6482,38.2252,8.90127,51.0926,30.893,11.837,51.4301,23.5845,14.8118,51.8829,16.3722,17.2503,52.3356,9.24966,19.4699,52.8171,1.95391,21.6342,53.4865,-5.13713,23.2066,54.0338,-12.1392,24.5452,54.6874,-19.1484,25.8498,55.1974,-25.8298,26.7323,55.9219,-32.9251,27.3546,56.5694,-39.4192,27.587,57.4152,-46.3919,27.7449,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.3277,293.795,44.2146,70.027,281.362,45.0958,67.8375,269.515,45.4501,65.749,258.207,45.3153,63.475,249.671,44.5867,61.8524,236.904,44.4184,60.0317,226.846,43.685,58.6121,214.102,43.3326,56.981,203.899,42.2322,55.4069,194.117,40.3539,53.9508,183.758,38.7698,53.0347,172.237,37.0239,51.9797,161.174,35.2198,50.9507,150.615,32.3849,49.7579,141.124,29.7394,48.8341,131.337,26.8702,48.2173,120.664,24.0117,47.3344,111.608,19.9056,46.7847,101.749,16.9321,46.2404,92.2597,13.3129,45.9099,82.6412,9.44464,45.4347,73.3002,5.20987,45.1269,64.3828,1.04554,45.1833,56.0623,4.69842,45.2504,48.2398,8.28825,45.2339,40.3652,11.619,45.3444,32.9918,14.5949,45.3661,25.5453,17.094,45.6389,17.5773,19.794,45.6954,10.6055,21.7038,45.9799,3.17445,23.706,46.2794,-4.14809,25.3047,46.5535,-11.1025,26.4077,47.0493,-18.5849,27.6592,47.5025,-25.6729,28.3771,47.8716,-32.6411,28.8694,48.4614,-39.7665,29.0414,48.9518,-46.7706,28.8045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.0668,292.367,44.4307,70.0248,281.416,44.837,68.0922,268.326,45.3883,66.4979,255.927,45.4343,64.2257,247.435,44.9475,62.565,235.927,44.5776,60.7189,226.005,43.1543,59.4693,214.375,42.837,58.2736,203.313,41.9041,57.1311,192.738,40.6141,56.0655,181.747,38.7651,55.2874,170.44,37.0038,54.0351,161.939,34.2315,53.1479,151.435,31.9618,52.4679,141.434,29.0608,51.9043,130.445,26.3554,51.4505,121.332,23.2268,50.822,112.461,19.2266,50.736,101.648,16.3994,50.3489,92.945,12.4885,50.0121,83.9878,8.5059,50.0922,73.918,4.38192,49.915,66.296,1.39959,50.3593,58.258,5.18571,50.6455,50.6276,8.78137,50.9091,43.4002,11.8888,51.3192,36.2354,14.8399,51.735,29.0829,17.5344,52.1842,21.6176,20.0217,52.5692,14.8771,21.9714,53.2627,7.38896,23.9981,53.7662,0.521232,25.3467,54.3634,-6.19042,26.523,54.9641,-13.065,27.4876,55.7722,-20.1901,28.231,56.2974,-26.5683,28.5753,57.013,-33.183,28.6658,57.7111,-39.8218,28.6561,58.5587,-46.6068,28.2768,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.5816,291.058,44.3665,70.5298,282.766,44.8778,68.8359,268.323,45.8694,67.1994,258.355,45.7559,65.6317,248.725,45.6595,64.1395,238.372,45.0651,62.959,227.388,44.4588,61.6143,216.813,43.6854,60.5391,206.739,42.5153,59.7397,196.204,40.9443,58.7731,186.049,39.2688,58.0759,175.504,37.4546,57.179,166.174,35.175,56.2821,157.965,32.6242,55.7318,147.067,29.9936,55.1333,138.074,26.9431,54.5533,129.393,23.6766,54.3112,118.462,20.8331,53.9563,109.874,17.0256,53.8855,99.8759,13.6768,53.5703,91.3283,9.45092,53.065,83.5124,4.74114,53.1661,74.6457,1.49979,53.4389,67.1836,5.22084,53.7291,59.6575,8.79166,54.0009,52.5323,12.0174,54.4148,45.4146,14.9406,54.6723,38.5941,17.4603,55.2477,31.155,20.1576,55.605,24.7237,22.0316,56.1284,17.6699,23.8694,56.6157,10.9858,25.374,57.2209,4.10806,26.7117,57.6777,-2.47386,27.68,58.3427,-9.13913,28.4954,58.992,-15.9678,29.0153,59.5957,-22.4194,29.3309,60.2692,-28.9846,29.1928,61.0079,-35.562,28.9301,61.8802,-42.1115,28.3581,62.4104,-47.9219,27.4433,,,,,,,,,,,,,,,,,,,,,
72.3306,293.674,44.7461,70.026,282.603,45.4094,67.8256,271.909,46.0615,65.7175,261.653,46.2097,63.6971,251.783,46.1247,61.7587,242.257,45.8237,60.187,230.894,45.6832,58.4318,221.037,44.9462,57.2519,209.643,44.1626,55.5956,201.506,42.9157,54.3193,190.907,41.4268,52.8581,181.554,39.6556,52.1376,171.015,38.1054,50.8321,161.532,36.1268,49.7563,152.456,33.666,48.5343,143.616,30.7883,47.7619,134.481,27.8434,47.1284,124.311,25.0956,46.4533,115.182,21.6105,45.8088,106.372,18.1411,45.3871,97.3248,14.3625,44.7765,89.0808,10.4396,44.2233,80.5149,6.11996,43.7762,72.7911,1.4436,43.9038,65.016,4.68794,43.9584,58.6448,8.25612,44.0571,52.1081,11.5561,44.2484,45.0354,14.7835,44.5529,38.3865,17.6717,44.8784,31.6612,20.184,45.1863,25.2694,22.442,45.357,19.0851,24.2508,45.7112,12.6035,26.0061,46.2304,5.90014,27.7016,46.7074,-0.503795,28.8709,47.1848,-6.89897,29.6958,47.6328,-12.9874,30.291,47.9558,-18.8883,30.5065,48.531,-25.1144,30.6551,49.0962,-31.2752,30.5712,49.5361,-37.2396,30.107,50.3384,-43.3677,29.319,50.7057,-48.8487,28.3244,,,,,,,,,,,,,,,
72.8525,295.198,44.2574,70.5244,285.434,44.7254,68.5456,274.724,45.1297,66.9202,261.988,45.4237,64.848,253.364,44.9139,63.1049,243.88,44.3824,61.4856,232.49,44.0392,60.1698,221.611,43.72,58.6611,212.167,42.8167,57.2032,203.089,41.3169,56.2881,192.571,39.8198,55.4502,181.602,38.1887,54.4164,171.896,36.2841,53.3218,164.197,33.3032,52.4473,153.559,31.0427,51.704,144.915,28.3167,51.5591,133.153,25.9472,50.5891,126.471,22.3851,50.4053,116.213,18.8882,50.0375,106.952,15.7648,49.5801,99.1953,11.8684,49.4131,90.0158,7.94271,49.189,81.6823,3.34374,49.285,73.4257,2.43426,49.5043,66.4118,6.26685,49.6994,59.7143,9.44429,49.7535,53.2791,12.4962,50.2209,45.6144,15.7897,50.4131,39.4535,18.1293,50.8199,32.4973,20.4319,51.0532,26.2019,22.4868,51.5634,19.6298,24.3196,52.036,13.3539,25.703,52.5058,7.05373,26.8182,52.975,0.769406,27.8003,53.5052,-5.22719,28.1751,54.0295,-11.2042,28.468,54.8052,-17.7702,28.8042,55.4085,-23.8633,28.6588,55.9877,-29.9263,28.1937,56.6109,-35.6963,27.3902,57.4006,-41.8071,26.0613,58.0284,-46.97,25.2261,,,,,,,,,,,,,,,
71.8126,296.404,44.6035,68.9994,285.099,45.5473,66.5747,272.977,46.1559,63.7197,265.009,46.1888,61.524,253.659,46.555,59.4274,242.799,46.451,57.2124,232.245,46.614,55.302,222.215,45.8779,53.5712,210.494,45.3402,51.8742,200.266,44.2472,50.0052,191.255,43.0631,48.5728,179.939,41.8642,46.8305,171.592,39.6294,45.2772,161.829,37.4857,43.865,151.62,35.4685,42.6714,141.877,32.6264,41.607,131.763,29.9644,40.3487,122.618,26.7653,39.1441,113.756,23.3993,38.2856,104.007,20.0907,37.3869,95.1822,16.2813,36.5855,86.0496,12.2458,35.8286,77.2256,8.29232,35.0829,68.6374,3.78588,34.8625,60.2599,2.32881,34.7363,53.1653,6.21139,34.6943,45.9864,9.9517,34.7238,38.7466,13.4072,34.7453,31.839,16.2789,34.8391,24.91,19.0508,34.9938,17.9733,21.5976,35.0959,10.9701,23.8479,35.2355,4.67089,25.5804,35.4782,-1.95148,27.0826,35.6726,-8.60389,28.3775,36.1993,-15.5706,29.6498,36.4684,-22.089,30.425,36.7217,-28.3287,30.8179,37.0572,-34.7371,31.0172,37.4445,-40.8345,30.7846,37.8529,-47.4998,30.7277,,,,,,,,,,,,,,,,,,,,,
73.1197,296.521,44.5741,70.7846,286.613,45.5567,68.8052,274.564,46.1397,66.6669,264.183,46.5302,64.8768,253.036,46.8571,62.6556,244.588,46.592,61.0533,233.14,46.4266,59.491,223.285,45.651,58.0306,212.756,44.8887,56.3927,203.546,44.0116,55.3366,192.027,42.6495,53.8494,182.665,40.8418,52.8606,172.895,39.0837,51.5315,163.363,37.0671,50.9026,152.83,34.9071,49.5963,144.761,31.613,49.0169,134.976,28.6214,48.2946,125.494,25.6423,47.8062,115.782,22.3005,47.1275,106.985,18.7999,46.5146,97.8734,15.0177,46.1253,88.5853,11.1347,45.8317,80.2093,6.57062,45.6445,71.0749,2.21026,45.4065,64.1648,3.436,45.6957,56.5309,7.31737,46.0164,48.8866,11.0297,46.1388,41.9804,14.0955,46.4644,34.7109,17.0525,46.8796,27.8599,19.4256,47.3969,20.3617,22.0266,47.6835,13.8271,23.846,48.1306,7.04916,25.4904,48.5812,0.317598,26.8587,49.1289,-6.31587,27.8389,49.6746,-12.8552,28.7055,50.3683,-19.7081,29.5893,51.0017,-26.2534,29.8659,51.6437,-32.882,30.0223,52.2314,-39.2219,29.6713,53.1556,-46.1901,29.4529,,,,,,,,,,,,,,,,,,,,,
73.1321,300.843,43.9342,70.5133,290.855,44.4162,68.2808,277.229,45.2433,65.615,269.219,45.2727,63.3455,257.776,45.4072,61.1228,249.161,44.9284,59.054,238.462,44.87,57.1143,227.098,44.567,55.2644,216.224,43.8551,53.4071,207.764,42.6092,52.28,194.903,41.9071,50.6111,186.166,40.3587,49.0584,176.818,38.675,47.6112,166.968,36.4791,46.2392,157.45,34.4148,44.9088,148.268,31.7076,43.6307,139.374,28.775,42.8767,129.504,25.9888,41.7552,120.517,22.8599,40.8944,111.241,19.3861,39.9127,102.194,15.7994,39.3398,93.008,12.0708,38.3381,85.0519,7.51785,37.9376,75.3373,3.55481,37.3949,67.7292,2.85597,37.1595,60.3264,6.60986,36.9428,53.2803,10.0239,36.8702,45.7071,13.3699,36.8091,38.5224,16.4014,36.8096,31.286,19.0549,36.812,24.3961,21.3216,36.7698,17.4225,23.4287,36.9503,10.2005,25.3531,37.1192,3.32455,26.8481,37.1829,-3.30191,27.9902,37.3534,-10.1574,29.0527,37.5125,-16.7132,29.6843,37.8149,-23.6735,30.3076,38.0466,-30.1163,30.3504,38.4099,-36.8761,30.4414,38.8652,-43.4841,30.15,,,,,,,,,,,,,,,,,,,,,
