76.5351,298.64,42.4115,76.1644,287.628,43.0707,75.8095,277.119,43.4491,75.7041,265.837,43.7607,75.3629,255.06,43.8256,75.0446,245.963,43.2195,74.7222,234.968,43.0276,74.421,225.54,42.4338,73.9109,216.454,41.6554,73.629,206.829,40.4331,73.1457,196.589,39.6836,72.6814,186.827,38.3509,72.0357,179.147,36.312,71.806,167.703,35.0736,71.2014,159.84,32.9961,70.8051,150.794,30.6008,70.2367,142.761,27.9532,69.8765,133.666,25.6136,69.3511,124.875,22.8666,68.8463,116.409,20.081,68.5379,107.101,17.2975,68.0593,99.2416,13.7644,67.6139,90.5489,10.6489,67.1818,82.1668,7.21054,66.5991,74.5007,3.27553,66.3858,66.3843,1.67572,65.9602,59.3604,4.81795,65.706,52.2912,7.67871,65.183,45.8606,10.1168,64.8288,39.3688,12.3226,64.3889,32.3879,14.5317,64.0938,25.7667,16.2199,63.7092,19.0884,17.8966,63.3432,12.6958,19.1373,63.0102,6.29429,20.2486,62.5845,0.108849,21.0095,62.2066,-6.36312,21.598,61.8534,-12.5234,22.0827,61.539,-18.9621,22.1185,61.1526,-25.1295,22.126,60.7991,-31.28,21.8248,60.3587,-37.0717,21.0284,59.8741,-42.8676,20.2161,59.4719,-49.197,19.3066,,,,,,,,,,,,,,,
76.0086,298.668,42.1519,76.1643,287.691,42.8065,76.5505,275.978,43.1242,76.4546,267.22,43.2882,76.8035,255.307,43.2951,76.6794,245.056,43.1245,76.7901,235.285,42.7245,76.8822,224.907,42.077,76.9697,214.976,41.4632,77.0526,205.499,40.4439,77.1181,195.502,39.4442,77.1797,185.964,38.0775,77.2378,176.845,36.3662,77.2794,167.294,34.7196,77.3181,158.151,32.9599,77.1658,149.363,30.5263,77.3611,139.597,28.3727,77.2116,131.515,25.794,77.3938,122.532,23.3256,77.4059,114.479,20.2672,77.3803,104.977,17.5948,77.6794,95.9757,14.5293,77.5057,88.259,10.9394,77.6034,78.8877,7.81158,77.5507,70.3334,4.04222,77.6585,62.6669,0.868555,77.7534,55.0105,4.69987,77.7015,47.7488,8.18003,77.7759,40.5413,11.337,77.7035,33.3428,14.3674,77.7509,26.2615,17.2306,77.783,19.2245,19.5742,77.7927,12.009,21.9515,77.7991,5.18919,23.839,77.6925,-1.29836,25.42,77.7601,-8.59758,27.0734,77.7254,-15.2834,28.224,77.7646,-22.1745,29.4476,77.7012,-28.7595,30.0591,77.6302,-35.185,30.4001,77.634,-41.545,30.7628,77.6091,-48.1242,30.6745,,,,,,,,,,,,,,,,,,,,,
77.0297,295.944,42.2991,76.9059,285.125,42.6902,76.5365,274.718,43.0754,76.4277,264.801,43.1912,76.0702,254.115,43.023,75.739,245.02,42.6721,75.6292,234.134,42.2512,75.3182,225.832,41.2499,75.2117,214.812,40.6318,74.9104,206.234,39.2413,74.8152,196.142,38.0674,74.7219,186.527,36.3221,74.6318,177.296,34.6616,74.3343,166.791,33.0722,74.2435,157.607,30.384,73.9705,148.712,28.4186,73.8824,139.523,25.783,73.7917,130.033,23.293,73.702,120.947,20.5733,73.7835,112.272,17.6217,73.3607,104.367,14.314,73.271,95.6962,11.0252,73.3311,86.3324,7.47103,73.3879,77.8674,3.73824,73.2927,69.7342,0.868778,73.2446,62.3871,3.9701,73.193,54.9687,6.65381,73.2762,47.1886,9.40491,73.2226,40.1881,11.8457,73.2924,32.8396,13.9367,73.2298,25.8304,15.679,73.1662,18.8572,17.2415,73.2164,11.6734,18.6431,73.2629,5.14613,19.5985,73.1852,-1.91994,20.509,73.2173,-8.55089,21.2574,73.1357,-15.1839,21.5059,73.2494,-22.0381,21.9048,73.0655,-28.2873,21.6428,73.0587,-35.2591,20.9544,72.8164,-40.6598,22.6178,72.8743,-47.9003,20.4421,,,,,,,,,,,,,,,,,,,,,
80.2677,301.53,42.723,80.0679,290.349,43.8939,79.625,279.685,44.7627,79.45,269.569,45.0896,79.0191,258.613,45.6054,78.6081,248.172,45.8623,78.2329,239.313,45.6941,77.8399,228.686,45.4415,77.4647,218.548,44.9827,77.1058,208.85,44.333,76.5509,199.53,43.5122,76.2143,189.745,42.4817,75.6904,180.34,41.3115,75.1881,171.335,39.8007,74.8908,161.949,38.1369,74.7792,151.52,36.5163,74.1404,143.572,34.3116,73.8688,133.945,32.1657,73.4366,125.334,29.6131,73.1902,116.482,27.3563,72.7818,107.923,24.3737,72.3877,99.1279,21.5623,72.1643,89.6609,18.7717,71.7944,81.5572,15.4655,71.2824,73.6643,11.7144,70.7894,65.1016,8.08699,70.6054,56.0844,4.57158,70.2811,48.2075,0.593212,70.0552,41.3984,4.08703,69.8465,34.1965,7.48838,69.5229,27.717,10.681,69.2187,21.2064,13.4848,69.0582,14.4466,16.1858,68.791,7.99147,18.5242,68.545,1.6032,20.7713,68.3148,-4.75694,22.5948,68.1066,-11.2933,24.2723,67.8058,-17.3059,25.5634,67.633,-23.6559,26.7477,67.3783,-29.7113,27.7226,67.0523,-35.7412,28.3491,66.751,-41.6785,28.7333,66.5647,-47.8551,28.8372,,,,,,,,,,,,,,,,,,
80.0054,301.643,42.1855,79.766,287.813,43.2637,78.9757,286.621,42.4384,78.5409,274.875,43.0323,78.056,258.843,43.9006,77.4612,250.717,43.5753,77.0912,240.671,43.1709,76.9504,230.006,42.7406,76.5935,219.794,42.1187,76.1122,217.007,39.7659,75.7819,207.353,38.7958,75.455,197.183,37.6349,74.8886,182.205,37.0495,74.6378,178.133,34.2674,74.1208,164.361,33.4552,73.6896,161.346,29.2445,73.2134,147.077,28.6691,73.1656,142.859,24.8478,72.539,129.041,23.4167,72.3024,119.927,20.3648,71.9087,111.739,17.6402,71.3494,108.459,12.5024,71.1507,95.0418,10.9481,70.7731,90.834,5.64642,70.5717,82.5096,1.55276,70.2711,70.224,1.67115,69.8474,67.3027,3.68275,69.6119,60.4228,6.8446,69.1066,53.7733,9.74822,68.9098,46.7199,12.5429,68.5913,39.9741,15.0784,68.2943,33.1852,17.386,67.8863,26.6509,19.2144,67.8844,19.2669,21.1233,67.4002,13.0217,22.5913,67.1815,6.22159,23.6736,66.7474,0.246899,24.6079,66.5772,-6.73055,25.3626,66.3138,-13.4058,25.8121,65.9587,-19.5931,25.8662,65.6411,-25.9122,26.0039,65.4411,-32.3876,25.6296,65.0536,-38.3388,24.5941,64.648,-44.6674,24.3468,,,,,,,,,,,,,,,
80.0305,303.088,41.9666,79.6005,293.273,42.6844,79.1449,281.233,43.2759,78.5018,272.285,43.443,78.0904,261.184,44.0024,77.6985,250.678,43.8156,77.3233,240.602,43.6429,76.5214,231.983,43.0767,75.738,222.628,42.4996,75.2045,213.676,41.7225,74.6757,203.16,40.9206,74.1358,187.748,41.0409,73.492,185.238,38.2653,72.8295,175.931,36.6101,72.3895,167.03,34.8264,71.7748,156.881,33.3226,70.9915,150.094,30.3947,70.6119,140.003,28.3248,69.9183,126.326,27.3661,69.3651,122.915,23.2843,68.6908,114.479,20.3504,68.0327,106.92,17.0104,67.5906,97.369,14.1111,66.979,89.7634,10.4479,66.2386,81.7971,6.69597,66.0091,72.75,3.06346,65.4417,60.2704,1.16733,64.7657,57.6906,1.29882,64.2696,51.0287,4.87333,63.6633,44.6122,8.00783,63.1084,38.1232,11.1771,62.7353,31.2294,13.9723,62.1275,24.9331,16.5128,61.567,18.5702,18.717,60.9237,12.4344,20.6063,60.3319,6.24919,22.2126,59.8144,-0.193651,23.9259,59.2001,-6.18995,24.914,58.6615,-12.4201,25.9334,57.9268,-18.0147,26.5286,57.4003,-24.2852,27.0071,56.7993,-30.1341,27.1273,56.0678,-35.8299,27.1661,55.5984,-41.8802,26.7478,54.8132,-47.4394,26.3986,,,,,,,,,,,,
80.182,311.84,41.175,79.7165,300.188,42.4082,79.296,290.533,42.8505,78.6178,279.926,43.2337,77.9684,269.777,43.3546,77.3457,260.064,43.2273,76.9566,248.38,43.4987,76.3677,238.391,43.1076,75.8139,229.894,42.3182,75.2513,218.625,41.682,74.7313,209.833,40.7104,74.0112,200.399,39.5487,73.3202,191.338,38.2335,72.6527,181.76,36.7565,72.0138,173.398,34.9642,71.3965,163.745,33.0341,70.6133,155.193,30.8342,70.0518,145.535,28.7288,69.5078,136.967,26.1709,68.8136,127.986,23.769,68.3125,119.388,20.5756,67.6633,111.048,17.5575,67.0343,102.976,14.1695,66.4452,94.0423,10.8577,65.8785,85.4378,7.39849,65.3115,77.6044,3.08752,64.9682,68.1548,-0.305027,64.4056,60.8104,1.24151,63.9113,53.9839,4.69907,63.7468,46.7813,8.17214,62.8997,40.4382,10.9417,62.3718,34.109,13.5746,61.7612,27.6335,15.8858,61.3213,21.162,17.9733,60.8074,14.6178,19.9027,60.2117,8.31803,21.5381,59.7938,1.77044,23.0253,59.172,-4.33028,24.0407,58.7247,-10.6378,24.9536,58.11,-16.7749,25.5964,57.5481,-22.9234,25.8726,57.0835,-29.4318,26.2628,56.4125,-35.2013,25.9173,55.8619,-41.5333,25.5864,55.4139,-47.3602,25.029,,,,,,,,,,,,
79.7884,304.477,42.0218,79.1011,294.588,42.7457,78.4212,283.759,43.394,78.0026,272.143,43.9631,77.1478,263.517,43.8771,76.3101,253.995,43.7541,75.7289,243.733,43.5903,75.3915,232.848,43.3904,74.6305,223.445,42.8084,73.8997,214.408,42.0358,73.4053,204.829,40.8228,72.5144,196.46,39.5042,72.2698,185.837,38.563,71.6334,177.331,36.7169,71.219,167.543,35.1162,70.8382,158.106,35.3689,70.059,149.838,30.8546,69.7236,140.428,31.0388,68.9941,132.032,26.2788,68.4864,123.952,23.5232,68.0004,115.513,20.5603,67.7121,106.233,17.6057,67.089,98.3436,14.1049,66.4989,90.1617,10.812,66.0934,81.7806,7.38322,65.6956,73.6692,3.48951,65.329,64.8676,-0.396027,65.0399,58.2396,1.02759,64.6871,51.1901,4.79031,64.3384,44.8785,7.87094,64.0191,38.4602,10.7085,63.745,31.628,13.6234,63.7626,24.5925,16.6634,63.5263,18.1448,19.1761,62.7836,12.5766,20.1222,62.8832,5.38313,22.8818,62.2052,-0.0472172,23.0827,62.2172,-6.5711,25.4433,61.5103,-12.2008,24.9633,61.7009,-18.9511,27.3543,61.4354,-25.1034,27.88,60.9914,-30.8747,28.0656,60.3212,-36.5634,25.798,60.1742,-43.0512,25.4329,59.7417,-48.6374,24.7824,,,,,,,,,,,,
80.613,305.913,42.0616,79.9075,295.989,42.7834,78.9522,285.099,43.4349,78.2889,274.714,43.8036,77.408,264.706,44.1691,76.7893,253.98,44.2271,75.9637,243.702,44.0584,75.1799,235.112,42.3118,74.4187,225.611,41.7479,73.6829,215.464,41.1825,73.2,205.661,41.7387,72.5205,196.382,40.5749,71.6495,188.447,37.1873,71.4427,176.379,38.1426,71.2295,166.693,36.5027,70.4505,158.048,34.6088,69.4871,150.457,30.1225,69.1662,140.998,30.3293,68.6581,131.935,28.1605,67.9827,123.815,25.2108,67.6926,114.834,22.7536,67.0655,106.675,19.5781,66.2681,98.0554,13.6959,66.0743,89.5993,13.7739,65.3045,81.4587,6.67841,65.1481,73.1526,6.55637,64.6462,64.8413,2.90887,64.2068,57.0335,1.62585,63.7056,50.7689,4.53783,63.4105,43.6396,7.72908,63.1505,33.1266,12.1732,62.6086,30.2708,12.7363,62.2394,24.0392,14.7396,61.9046,17.7517,16.5672,61.6171,11.118,18.2635,61.2209,5.04546,19.6485,60.6005,-1.09698,19.4421,60.6669,-7.66851,21.7368,60.3881,-13.9846,22.5851,60.0088,-19.8696,22.9065,59.7553,-25.7341,22.8533,59.4905,-32.2208,22.9965,58.8677,-38.1935,20.6383,58.8616,-43.6643,22.1581,57.9219,-49.466,18.5018,,,,,,,,,,,,
81.0475,314.766,41.2646,80.2963,303.111,41.9608,79.5782,291.942,42.6315,78.8922,281.292,43.0178,77.9866,271.076,43.1471,76.6449,262.596,42.0928,76.2719,250.667,43.1222,75.239,241.643,42.5574,74.6863,230.833,42.1615,73.936,220.473,41.5747,73.0013,210.522,40.8121,72.1053,200.993,39.6614,71.4537,191.878,38.3483,70.4191,183.027,36.7075,69.8254,173.754,34.9036,69.0737,163.191,33.3874,67.7568,156.001,31.0471,66.8947,146.146,28.9783,66.2349,137.447,26.2548,65.2498,128.947,23.701,64.678,119.554,21.2854,63.7562,111.64,18.1126,62.9028,102.785,15.162,61.818,95.1547,8.37397,61.4708,85.506,8.78372,60.7222,77.0012,5.08919,60.1544,68.8482,1.41505,59.436,61.8085,3.57318,58.6135,55.528,6.22454,58.0456,48.3146,9.17937,57.6906,40.7156,12.0491,56.8743,34.7996,13.8764,56.4796,27.4681,16.3037,55.935,21.0843,17.9348,55.357,14.2654,19.4805,54.9524,7.51212,20.8566,54.3311,1.21994,21.7555,53.9057,-5.28703,22.6768,53.5304,-11.7875,23.2948,52.8386,-17.7021,23.4331,52.4988,-24.4813,23.5105,51.9385,-30.3579,23.417,51.6185,-37.0671,23.0552,51.1277,-43.0798,22.8777,50.5739,-49.0511,21.8623,,,,,,,,,,,,
