121.111,295.095,43.7994,119.89,283.363,45.3336,118.752,272.275,46.291,117.555,260.553,47.1435,116.556,250.585,47.299,115.512,237.887,47.505,114.631,228.92,46.9658,113.495,217.442,46.51,112.654,206.571,45.4321,111.755,197.118,43.8195,110.719,186.388,42.4086,109.841,176.984,40.2967,108.944,167.236,37.6549,108.28,157.899,34.9427,107.287,148.936,31.7871,106.388,139.002,28.5693,105.606,130.122,24.9639,104.625,120.953,21.177,103.83,113.276,16.4652,103.049,104.176,12.1844,102.31,95.4095,7.59687,101.66,85.9653,2.96566,100.778,77.664,4.37075,99.9928,68.2116,8.54558,99.1745,58.5523,12.3433,98.3739,49.1699,15.7559,97.5524,39.7043,18.835,96.7569,30.5529,21.4528,95.913,21.112,23.9365,95.1385,12.316,25.7685,94.2459,3.54588,27.2959,93.4434,-5.32845,28.6449,92.6228,-14.2573,29.7443,91.7443,-22.8176,30.3282,90.9615,-31.3593,30.5556,90.0615,-40.0135,30.7112,89.3307,-48.693,30.3507,,,,,,
121.48,293.662,44.0135,120.63,280.706,45.4818,119.725,269.715,46.4327,118.76,258.148,47.0329,117.867,247.215,47.1273,117.02,234.688,47.3373,115.909,223.913,46.9147,115.094,213.681,45.8546,114.123,202.12,44.9649,113.408,192.865,43.3762,112.571,182.407,41.3669,111.698,171.672,39.2259,110.866,162.935,36.2661,110.168,153.8,33.6083,109.373,143.707,30.4767,108.624,134.059,27.1363,107.93,124.819,23.2318,107.272,115.942,19.1536,106.589,106.828,14.7561,105.834,98.5737,10.2032,105.262,89.0976,5.60306,104.581,80.5194,2.0551,103.952,70.9671,6.47646,103.107,61.2265,10.97,102.423,51.7964,14.8561,101.656,42.9919,18.1965,100.982,33.1547,21.6284,100.195,23.7335,24.6933,99.3957,15.2268,26.9283,98.7017,6.02383,29.1419,97.847,-2.59002,30.6736,97.1019,-11.6214,32.4285,96.3604,-20.4091,33.6767,95.5566,-28.7908,34.404,94.7763,-37.4218,34.95,94.0243,-46.1752,35.266,,,,,,,,,
121.825,299.24,42.6462,120.843,287.324,43.9635,120.053,277.272,44.7683,119.066,265.332,45.4185,118.273,255.18,45.3685,117.414,242.25,45.3915,116.623,232.141,44.5981,115.765,221.492,43.7937,115.087,210.445,42.5426,114.46,201.771,40.3516,113.472,189.992,38.753,112.934,182.102,35.903,112.17,170.57,33.6683,111.518,161.83,30.812,110.775,152.049,27.0774,110.058,142.655,23.5216,109.562,133.646,19.7491,108.962,123.758,15.6231,108.289,114.85,11.3233,107.897,106.839,6.45665,107.385,98.0061,1.8726,106.681,88.7674,5.20867,105.981,78.7216,9.088,105.336,69.3522,12.3856,104.779,59.7837,15.3499,104.07,50.4532,17.9991,103.456,41.0358,20.2162,102.843,31.9173,22.0355,102.142,22.4967,23.7765,101.574,13.4751,25.1621,100.977,4.5074,26.0223,100.424,-4.55689,26.6416,99.7744,-13.2529,26.848,99.2082,-22.3273,27.0071,98.6234,-31.1264,26.8426,97.9951,-39.8406,26.3337,97.3888,-47.7439,24.9613,,,,,,
122.454,300.377,42.9896,121.691,288.311,44.5682,121.09,275.603,46.0096,120.438,264.859,46.6929,119.685,251.242,47.6407,119.01,240.605,47.723,118.285,229.538,47.2829,117.492,218.046,46.8126,116.852,206.221,46.3183,116.183,195.97,44.8423,115.348,186.194,43.2326,114.582,175.295,41.4218,113.785,164.216,39.2825,112.863,153.702,36.6881,111.887,144.339,33.8801,110.999,134.104,30.8123,110.162,124.336,27.5519,109.311,114.419,23.9361,108.415,105.46,19.819,107.602,95.8112,15.5943,106.67,86.5458,11.2768,106.107,77.6719,6.51649,105.364,68.6497,1.57022,104.644,58.9645,5.1609,103.854,49.228,9.16084,102.979,39.1263,12.9489,102.131,29.4508,16.2027,101.347,19.6181,19.2583,100.47,10.2192,21.7479,99.7027,0.31775,24.2141,98.7882,-8.86987,25.9779,98.0228,-18.1433,27.6443,97.2032,-27.4999,28.8558,96.3037,-36.4946,29.6782,95.3581,-46.0285,30.4746,,,,,,,,,,,,
122.727,300.388,42.7252,121.989,290.996,43.9023,121.241,276.904,45.5613,120.707,264.93,46.1962,120.103,254.742,46.3742,119.547,242.916,46.1901,118.911,232.719,45.8409,118.315,221.043,45.4035,117.781,210.024,44.3318,117.19,200.466,42.7138,116.539,190.491,40.9162,115.944,180.989,38.5832,115.391,170.348,36.3019,114.974,160.956,33.5659,114.424,150.589,30.5374,114.088,142.025,26.9165,113.518,133.139,23.074,113.057,125.196,19.0207,112.667,115.206,15.0069,112.302,105.659,10.8481,111.963,97.5322,5.78729,111.614,88.7174,2.0512,111.114,79.2087,5.98423,110.665,69.4804,9.86197,110.276,59.624,13.3523,109.844,50.8151,16.1453,109.484,41.2123,18.937,108.967,31.9598,21.4153,108.646,22.7661,23.3367,108.235,14.1922,24.7704,107.728,4.9349,26.2599,107.399,-4.0903,27.3092,106.954,-12.7332,27.7862,106.597,-21.8777,28.3651,106.277,-30.3697,28.2568,105.933,-39.1658,28.3177,105.486,-47.9893,27.682,,,,,,
120.63,295.32,43.2531,119.198,283.72,44.2776,117.829,272.635,45.2589,116.547,259.764,46.0778,115.131,247.695,46.137,114.01,238.349,45.61,112.654,226.412,44.949,111.46,215.998,44.1577,110.268,205.223,42.4916,109.041,194.045,41.0891,107.654,185.099,38.7925,106.38,174.897,36.3421,105.293,164.391,33.7952,104.082,154.35,30.8047,102.812,145.404,27.4025,101.54,136.117,23.7843,100.456,126.565,19.7929,99.3652,116.781,15.8443,98.0892,108.47,11.3564,97.1063,99.3592,6.77354,96.0038,90.5343,1.91851,94.8784,81.4186,5.1562,93.6927,71.5059,9.28001,92.7071,61.8403,12.8359,91.444,51.9427,16.0923,90.4119,42.7386,18.8372,89.3988,33.4317,21.3146,88.4102,24.0989,23.5424,87.3554,15.026,25.1772,86.3164,5.7402,26.7702,85.3426,-3.22865,27.63,84.3917,-12.2744,28.5163,83.3016,-21.0354,28.8379,82.2578,-29.8233,28.9642,81.1729,-38.6117,28.8693,80.2539,-47.0066,28.1868,,,,,,,,,
120.118,295.412,43.2428,118.682,283.736,44.5309,117.082,272.684,45.5029,115.575,262.194,45.9407,114.043,251.088,46.0629,112.39,238.404,46.0714,110.841,226.412,45.6333,109.377,215.024,45.0049,107.755,206.068,43.4225,106.387,194.832,41.7905,104.767,184.964,39.6668,103.486,173.931,37.388,102.084,165.659,34.5089,100.756,155.506,31.3141,99.2959,145.73,28.2984,98.0415,135.709,24.8732,96.5421,126.677,21.0873,95.7276,123.476,14.8917,93.9538,107.819,12.7096,92.5095,100.199,7.90627,91.2114,91.7114,2.69105,89.909,81.8027,4.34909,88.5094,72.57,8.20526,87.2702,62.6256,12.0658,85.9576,52.8851,15.4206,85.2799,48.4385,16.9392,83.4267,34.1368,21.0463,82.1806,24.474,23.4226,80.9272,15.7056,25.1694,79.7199,6.34213,26.7814,78.5001,-2.47394,27.7845,77.2477,-11.5013,28.628,75.9873,-20.427,29.2284,74.7372,-28.8509,29.3094,73.4886,-37.5753,29.2091,72.4251,-46.6364,28.7042,,,,,,,,,
120.558,302.28,42.1921,119.065,290.166,44.0508,117.434,278.816,45.0468,115.645,268.04,45.7478,114.081,256.615,46.1203,112.62,245.814,45.7649,111.032,233.414,45.5555,109.507,223.667,44.5636,108.011,211.476,43.7051,106.341,201.713,42.3428,105.089,189.656,42.6214,103.323,181.774,38.1014,101.182,164.724,36.5146,100.335,162.641,32.6762,98.7353,153.256,29.1867,97.0689,144.876,25.4857,95.4515,134.11,22.1716,94.0118,125.06,18.1011,92.5948,115.706,13.7125,90.934,107.181,9.0037,89.4699,98.3703,4.19971,88.0641,89.8189,-0.883158,86.4526,81.4192,3.00617,84.9691,71.1816,7.69091,83.3243,61.9825,11.7493,81.7783,52.9265,15.4396,80.1925,43.9784,18.6676,79.1598,33.3459,22.8431,76.9339,25.8102,24.2079,75.1852,17.262,26.3128,73.6728,8.37184,28.2304,72.0615,-0.614098,29.7983,70.3795,-9.38327,31.0542,68.8589,-23.1783,34.7496,67.0586,-26.0998,32.1907,65.4673,-34.8372,32.5581,64.0452,-43.4178,32.6216,,,,,,
118.854,293.044,43.0998,116.981,281.646,43.8612,114.959,270.81,44.3382,113.033,260.451,44.5548,111.103,249.455,44.472,109.188,237.939,43.8813,107.361,226.915,43.3323,105.724,217.415,41.9643,103.798,206.445,40.3702,102.109,197.728,38.2847,100.294,186.756,36.2175,98.6401,177.097,33.4615,97.1027,168.545,30.8548,95.5387,158.813,27.5559,94.0403,149.431,24.23,92.4238,140.359,20.5025,91.0963,132.269,16.3545,89.7051,122.504,12.4764,88.2711,114.266,7.8299,87.1701,105.159,3.27866,85.7362,96.4602,4.30082,84.1298,86.6919,8.50003,82.7885,77.5415,12.1,81.3689,68.4177,15.3827,79.9007,59.7692,18.1959,78.6204,50.0223,20.9309,77.1878,41.5495,23.09,75.8312,32.4715,25.0668,74.5731,23.9154,26.5682,73.2815,15.4501,27.564,72.0813,6.88668,28.46,70.974,-2.24884,29.3039,69.5373,-10.2696,29.5554,68.315,-18.5808,29.3888,67.0932,-26.5023,28.8591,65.7984,-34.5277,28.0922,64.7535,-43.6301,27.1338,,,,,,
119.229,296.946,43.0157,117.18,283.974,44.5056,115.014,271.762,45.4162,113.073,261.328,45.8564,110.783,249.125,46.4057,108.728,238.644,46.0597,106.816,226.554,45.8634,105.022,215.114,45.0227,102.901,204.224,43.8078,101.034,192.966,42.2033,99.132,183.068,39.9053,97.303,173.511,37.9332,95.61,162.096,35.4065,93.6822,151.897,32.2899,91.838,142.071,29.3539,89.9422,133.247,25.6587,88.1991,122.842,22.1754,86.6033,114.04,17.9725,84.7086,104.845,13.5162,83.0579,95.9755,8.94152,81.6162,86.8775,4.13282,79.9034,77.7002,3.17956,78.0959,67.3912,7.96002,76.4126,56.9094,12.4915,74.4653,47.797,16.2783,72.657,38.0877,19.7839,70.9985,28.3225,23.1165,69.2394,19.0775,25.7867,67.5331,9.48594,28.3874,65.7632,0.408809,30.4431,64.0797,-8.91943,32.2688,62.2538,-17.5698,33.5848,60.5947,-27.041,34.9151,58.8221,-35.667,35.5738,57.2439,-44.7092,36.2517,,,,,,,,,,,,
