65.5507,317.701,43.3957,62.5442,303.676,45.1854,59.9595,290.335,46.6329,57.3063,276.207,47.9791,54.7013,265.35,48.4006,52.3802,251.225,49.1428,50.4197,237.885,49.3938,48.2352,227.26,49.3186,46.5638,213.997,49.3358,45.0498,200.446,48.9127,43.2923,189.363,48.0207,41.9557,177.059,46.9202,40.3563,166.922,45.2088,39.4948,154.159,43.6776,38.185,143.377,41.6152,37.2636,131.704,39.4847,36.3017,121.234,36.653,35.5349,109.917,33.6892,34.5884,99.6104,30.4725,34.0422,89.2897,26.8043,33.6337,77.7653,23.8266,33.216,67.8311,19.9476,33.2456,56.5275,16.493,32.5893,47.235,11.9623,32.804,36.5288,7.8996,32.7407,26.9977,3.28297,32.7526,17.5017,-1.16725,33.271,9.40103,2.91992,33.8927,1.22671,6.99019,34.3738,-6.50207,10.4888,34.9422,-14.2858,13.7682,35.5304,-21.8269,16.6862,36.4255,-29.9519,19.711,37.2505,-37.5247,22.1668,37.8247,-44.5144,24.1661,,,,,,,,,,,,,,,,,,,,,,,,
64.2672,295.227,46.1347,61.3868,283.762,46.825,58.688,271.318,47.9535,56.116,259.489,48.3136,53.7806,245.698,49.0522,51.1988,235.871,49.251,49.5567,223.355,49.2781,47.6558,210.246,49.5267,45.5181,199.669,48.8349,43.7511,188.629,47.9462,42.1452,177.163,46.8979,40.4391,166.112,45.567,38.9857,155.595,43.5625,37.7026,144.725,41.8662,36.2223,134.93,39.4292,35.2099,123.517,36.9474,34.1766,113.253,34.1401,33.126,102.687,31.2381,32.3619,92.0542,28.2234,31.6392,81.8678,24.9677,31.0318,71.5613,21.5344,30.2774,62.5927,17.2344,29.7992,52.5389,13.2236,29.5463,42.5304,9.12263,29.1075,33.2308,4.63455,28.9452,24.8939,4.50318,28.9998,17.1183,8.41163,29.219,9.14818,12.3275,29.4059,1.26085,15.8598,29.5211,-5.90601,18.6904,29.9567,-14.3137,21.985,30.0374,-21.2949,24.2514,30.2998,-28.8787,26.6001,30.6234,-36.2342,28.596,31.0456,-43.806,30.4715,,,,,,,,,,,,,,,,,,,,,,,,
64.0709,307.068,43.8895,61.6411,295.185,44.6233,59.3974,281.037,45.4974,57.1881,270.232,45.4421,55.642,245.204,47.7215,53.2664,244.94,45.6991,51.7287,232.115,45.3345,50.5507,218.899,44.9618,49.172,207.283,44.248,47.8505,196.208,42.9567,46.4538,184.614,41.5414,45.3193,173.598,39.8112,44.0505,162.974,37.8235,43.5123,151.451,35.7044,42.4591,140.236,33.0548,41.8074,129.658,30.3627,41.3154,118.209,27.7053,40.7752,107.914,24.5367,40.2464,98.025,20.907,39.7342,88.5105,17.0134,39.5165,78.3603,13.2652,39.8336,66.814,9.92877,39.3992,57.9214,5.31362,39.4775,47.6985,1.04036,39.8236,38.9613,1.13924,40.4344,30.4132,5.26069,40.94,21.9855,9.07396,41.1947,14.6694,12.0736,41.8426,6.63535,15.1431,42.339,-0.97627,17.7115,43.032,-8.87992,20.2165,43.6676,-16.3131,22.1525,44.5075,-24.1477,24.1914,45.1904,-31.5581,25.6721,45.9722,-38.856,26.9389,47.063,-46.9171,28.1331,,,,,,,,,,,,,,,,,,,,,
65.8271,316.458,42.4983,63.5925,302.841,43.2053,60.9301,291.135,43.6986,58.423,278.557,43.8884,56.33,265.257,44.039,54.2993,253.793,43.7613,52.4179,241.613,43.4793,51.2436,226.789,43.3344,49.5317,215.807,42.2347,48.2441,203.302,41.5814,46.7408,192.305,39.9726,45.5693,180.924,38.2329,44.2539,169.968,36.028,43.2016,159.515,33.9482,42.3744,147.189,31.4412,41.532,136.176,28.7428,40.7319,125.631,25.8679,40.0263,114.859,22.6817,39.5773,104.002,19.378,39.2219,93.0515,16.1848,38.7262,83.6489,11.9899,38.4446,73.0215,8.06782,38.5068,62.5146,3.96555,38.4192,52.3838,-0.396544,38.6468,44.0208,3.0934,38.6964,35.6409,6.7998,38.922,27.4419,10.1716,39.2436,19.0164,13.3173,39.5961,10.7679,16.0757,39.8323,2.9756,18.5936,40.2938,-5.17773,20.8339,40.7723,-13.0865,22.7766,41.3073,-21.0008,24.4891,41.8072,-28.9201,26.0311,42.4323,-37.1668,27.4569,43.1554,-44.7963,28.2489,,,,,,,,,,,,,,,,,,,,,
65.6714,307.265,43.8453,63.7551,293.953,45.2992,61.8948,282.791,45.4587,60.1536,270.722,45.8271,58.5341,257.931,46.1458,56.9457,246.998,45.558,55.9765,234.317,45.3718,54.8381,222.202,44.999,54.0077,209.74,44.1776,52.9243,199.73,43.0699,52.4284,187.515,41.9192,51.4623,177.524,40.1144,51.0677,165.574,38.5351,50.6263,155.019,36.1128,49.9695,145.593,33.2882,49.7131,133.756,30.9865,49.361,123.844,27.9335,49.5446,111.962,25.4413,49.1984,102.931,21.8974,49.4567,92.7315,18.4029,49.6358,81.8766,15.2401,49.8459,72.5927,11.2408,50.1514,62.2502,7.3362,50.7062,52.5347,3.34263,51.0574,44.1631,0.247866,51.7985,36.1946,3.97391,52.5527,27.981,7.57517,53.2169,20.612,10.5051,54.0664,12.4665,13.656,54.8183,5.12009,16.0826,55.6681,-2.30055,18.2946,56.619,-10.004,20.3361,57.5133,-17.4518,22.0751,58.4449,-24.6234,23.4154,59.4385,-31.9428,24.5534,60.4768,-39.3276,25.5106,61.4263,-46.216,26.1721,,,,,,,,,,,,,,,,,,
65.6293,310.357,43.1277,63.4016,298.473,43.5989,61.0557,285.593,44.2862,59.0657,273.401,44.1912,56.9287,261.677,43.8827,55.1273,250.476,43.3571,53.4009,239.739,42.4035,51.8597,227.191,41.6809,50.8266,215.364,40.5453,49.425,203.928,39.3019,48.5483,192.194,37.6713,46.9916,182.58,35.3924,46.0747,170.849,33.3965,45.1144,160.477,30.3469,44.2809,149.716,27.8729,43.4619,139.4,24.6125,42.9227,128.858,21.5504,42.3167,119.398,17.5605,41.8875,109.018,14.4108,41.2909,98.9591,10.4652,41.2931,88.3727,6.45403,41.1442,78.1745,2.42028,40.8366,70.1328,1.53392,40.9459,62.4061,5.28045,41.296,54.2468,8.90215,41.3829,47.3147,11.8165,41.8082,39.1813,15.0147,42.0311,31.809,17.6181,42.2909,24.4605,19.9953,42.8431,16.9259,22.0079,43.1515,9.69745,23.8612,43.4321,2.80781,25.1697,44.0648,-4.71534,26.5921,44.5112,-11.6482,27.428,45.1296,-18.9186,28.0958,45.5835,-25.6076,28.4727,46.2261,-32.7758,28.761,46.7793,-39.4123,28.4253,47.5239,-46.5992,28.1094,,,,,,,,,,,,
66.4087,313.37,43.2117,64.7066,299.872,44.4173,62.5483,288.405,44.8601,60.452,278.735,44.8388,59.3492,263.149,45.3136,57.7214,252.006,44.7315,56.1717,241.28,44.1926,55.0008,228.847,43.6077,54.1557,216.015,43.0272,52.7817,206.696,41.5252,52.0735,194.029,40.4059,51.2964,183.804,38.5819,50.5996,173.136,36.6471,49.9761,162.114,34.4289,48.9031,152.988,31.6126,48.6313,141.421,29.4829,48.1365,131.04,26.7782,47.87,120.503,23.7027,47.6052,110.421,20.2964,47.3542,100.761,16.9272,47.5083,90.4929,13.4585,47.4874,80.594,9.59497,47.2627,71.5261,5.31278,47.5458,62.0132,0.84523,47.8572,53.8883,2.55107,48.3994,46.0533,6.25026,48.8171,38.2007,9.67486,49.4054,30.1231,12.9568,49.7946,22.8054,15.6388,50.4862,15.0236,18.2234,51.0183,7.6495,20.4458,51.7093,-0.0974618,22.609,52.3717,-7.65677,24.3469,53.1306,-15.2131,25.8085,53.8523,-22.5492,26.9236,54.5631,-29.8701,27.8545,55.4456,-37.2693,28.5019,56.1884,-44.462,28.7634,,,,,,,,,,,,,,,
63.8205,305.667,43.5711,61.1813,292.304,44.7998,58.2975,283.694,44.6026,56.1989,270.069,45.2323,54.1519,258.411,44.918,51.9265,248.287,44.6947,50.4748,234.108,44.553,48.6504,224.909,43.6948,47.1477,211.865,42.9903,45.3124,202.337,41.3719,44.1578,190.453,39.7526,42.7173,180.808,37.4708,41.6726,169.853,35.2825,40.4989,159.257,33.0617,39.2834,149.858,30.0142,38.4484,139.349,27.1438,37.8896,128.636,24.0856,37.3477,118.36,20.6905,36.1242,110.142,16.7744,35.7842,99.327,13.2067,35.305,90.1131,9.10492,34.6175,80.4803,4.88942,34.4471,70.893,0.420978,34.5723,62.8005,2.90489,34.7061,54.7142,6.72943,34.6405,47.4174,10.0309,34.8318,39.7115,13.0923,34.9021,32.3433,15.8928,35.2066,24.6759,18.4722,35.3869,17.3442,20.7037,35.6158,10.0501,22.6263,36.1651,2.00867,24.6783,36.2667,-4.59192,25.9075,36.7517,-11.8655,26.9485,37.0922,-19.0956,27.9628,37.6232,-26.0939,28.5343,38.1378,-33.2101,29.0282,38.6365,-39.7778,28.7695,39.1783,-47.058,28.7335,,,,,,,,,,,,
63.4553,311.614,42.9639,60.2305,299.388,43.7527,57.4947,284.929,44.4223,54.5806,273.663,44.9356,52.0852,261.64,44.9021,49.7203,250.061,44.8949,48.1264,235.596,45.2355,45.7595,224.977,44.6062,43.7851,213.76,43.7657,41.686,202.93,42.3632,39.9761,191.603,41.0223,38.3309,180.752,38.9606,37.1437,168.66,37.3994,35.4732,158.578,35.0406,34.1279,148.144,32.2417,33.1103,137.431,29.4261,31.979,127.052,26.4639,31.5833,114.595,23.9345,30.3551,106.306,19.9296,29.585,96.4965,16.0666,29.1649,85.9746,12.196,28.8712,75.3728,8.66635,28.4842,65.6834,4.40558,27.7328,57.6943,-0.369152,28.0852,49.164,3.72099,27.9473,42.2508,7.17253,28.2653,34.1397,10.9252,28.377,26.7678,14.0512,28.558,19.3945,16.8105,29.0671,11.5118,19.7658,29.3024,4.59519,21.9293,29.6592,-2.59228,23.8475,29.9153,-9.47093,25.5048,30.3528,-16.7868,27.1003,30.7027,-23.5051,28.1126,31.4855,-30.8924,29.2014,31.8161,-37.6821,29.9015,32.4205,-44.685,30.1279,,,,,,,,,,,,,,,
62.968,308.563,43.1523,59.1314,300.807,43.0303,56.4323,286.142,44.2479,53.9169,271.031,44.3684,50.6196,261.409,44.2308,48.0518,249.756,44.0209,45.9919,236.263,44.2303,43.5143,224.423,43.3881,41.2796,214.184,41.747,39.2095,201.162,40.8141,37.3492,189.783,38.9234,35.8757,178.009,37.1387,33.7315,168.18,34.76,31.8538,158.728,31.9173,30.7979,146.592,29.4367,29.6263,134.915,26.62,28.0708,125.721,23.2389,26.6802,116.094,19.7426,25.4519,106.127,16.1636,24.847,94.1837,13.1811,24.1977,83.979,9.15753,23.2055,74.4874,4.78849,22.8136,63.9318,0.5529,22.0991,56.1164,2.25421,21.8481,47.4734,6.03671,21.4252,39.6268,9.3145,21.0229,31.6524,12.268,21.1546,22.7032,15.6444,21.0049,14.8403,18.0337,20.8844,6.97667,20.2914,20.9595,-1.11454,22.3194,20.8796,-8.94581,23.9209,20.9977,-16.5714,25.281,21.135,-24.4551,26.4861,21.0723,-31.8654,27.1728,21.5553,-39.8277,28.0243,,,,,,,,,,,,,,,,,,,,,
