75.2541,295.166,42.3653,75.1698,282.792,44.0346,75.3277,269.819,45.5641,75.4758,257.607,46.5254,75.6155,246.045,47.2022,75.9754,235.163,47.1459,75.8708,224.75,46.8829,75.9679,212.904,46.3187,76.0688,202.613,45.4022,76.3394,190.18,44.415,76.4135,180.103,42.7506,76.6571,168.938,40.7101,76.5364,160.541,38.2803,76.741,148.888,35.8674,76.9424,138.543,33.0534,77.1313,128.682,30.0314,77.3079,119.256,26.4572,77.6193,109.09,22.9053,77.5942,99.853,18.8841,77.8876,91.0652,14.5314,77.995,82.0482,9.95542,78.2344,72.9395,5.31988,78.5629,62.6424,3.80361,78.5784,52.9231,7.77129,78.7039,43.1458,11.3701,78.9249,33.3935,14.6176,78.8522,23.6332,17.7264,79.0001,14.0747,20.492,79.2131,4.40393,22.7487,79.2833,-4.82577,24.551,79.5087,-14.2249,26.1656,79.4996,-23.1889,27.3381,79.6239,-32.372,28.4087,79.6804,-41.693,29.3451,,,,,,,,,
75.7992,297.993,42.1815,75.9339,282.688,44.7981,76.3668,274.808,46.0082,76.7317,262.292,47.453,76.8534,251.619,48.4046,77.1734,239.283,49.1961,77.2786,229.752,49.1531,77.5575,217.614,49.397,77.6214,207.138,48.6083,77.8763,196.253,48.0205,77.9148,185.907,46.859,77.937,175.245,45.3221,77.9573,165.118,43.282,77.9621,154.713,41.1331,77.9652,144.813,38.1674,77.9538,134.681,35.5261,78.1024,124.416,32.4809,77.9257,115.753,28.9279,78.0385,105.194,25.3868,77.8656,97.2253,21.1778,77.7979,86.945,17.109,77.7621,78.5965,12.3769,77.8523,69.6314,7.61956,78.0574,60.1506,2.73187,78.1153,51.446,2.38909,78.1254,41.7343,7.11556,78.1118,32.0398,11.559,78.0771,22.4363,15.7217,78.1231,12.41,19.6421,78.0568,3.41808,22.7712,78.0571,-6.10863,25.8517,78.0357,-15.3216,28.51,77.8979,-24.2626,30.7184,77.9983,-33.5219,32.7866,77.8843,-42.6115,34.3456,,,,,,
75.505,293.774,42.5789,75.4144,281.472,44.2379,75.5645,268.612,45.5073,75.4747,257.676,46.0375,75.6044,244.992,46.6769,75.5071,234.09,46.6488,75.6177,221.692,46.5267,75.5044,209.984,45.7671,75.4042,199.795,44.6672,75.4958,188.358,43.3385,75.5718,176.687,41.6537,75.6412,165.64,39.477,75.7036,155.154,36.6506,75.5765,145.107,33.7989,75.6179,134.19,31.2693,75.6524,123.818,27.9932,75.511,113.875,24.3923,75.6969,103.879,20.6344,75.7064,94.2708,16.4328,75.7096,85.047,11.7995,75.6923,75.1973,7.17934,75.6628,65.3086,2.57188,75.7982,56.2894,2.38411,75.7627,45.7119,6.97514,75.722,35.6032,11.2451,75.6739,25.8821,14.6919,75.6053,15.6894,18.3775,75.5317,5.97425,21.2023,75.6462,-4.45265,24.0208,75.543,-13.8515,26.1096,75.5182,-23.5327,28.1294,75.4792,-32.835,29.5779,75.3224,-42.4908,30.8126,,,,,,,,,,,,
75.5252,296.669,41.8702,75.4434,285.574,43.3455,75.5942,272.5,44.6487,75.736,260.144,45.6399,75.8587,247.364,46.0532,75.765,237.427,46.0859,75.8791,225.9,45.7939,75.9762,213.979,45.2579,75.8639,203.613,44.1552,75.9448,191.946,43.2456,75.8169,180.903,41.3759,75.8905,170.428,39.4009,75.5749,160.362,37.1635,75.8244,150.149,34.4219,75.6857,139.626,31.4728,75.7202,128.973,28.3165,75.9136,118.252,24.9838,75.6192,110.266,20.7694,75.7899,99.8337,16.8239,75.6334,90.3174,12.444,75.6347,81.2127,7.62337,75.7681,71.5312,2.81557,75.7677,62.9668,1.723,75.8836,52.3555,6.5094,75.8512,42.5105,10.6571,75.6819,32.9679,14.2826,75.6295,23.1471,17.5863,75.4546,13.7281,20.5693,75.3872,4.16325,23.0357,75.0973,-5.25591,25.3034,74.9187,-14.6359,27.2451,74.7396,-23.9504,28.82,74.5602,-33.1482,29.9882,74.2942,-42.2236,30.7504,74.0616,-49.6234,30.0519,,,,,,
75.5055,293.714,42.8459,75.4154,281.363,44.7565,75.3385,270.938,46.124,75.4776,257.422,47.5071,75.6073,244.721,48.3426,75.5116,233.751,48.967,75.4185,223.404,48.6649,75.3209,212.511,48.5536,75.0216,203.123,47.435,74.9203,191.449,46.6589,74.8227,180.396,45.5277,74.5322,169.873,43.88,74.2522,159.861,41.5506,74.1696,150.329,39.1425,73.9005,140.464,36.3002,73.8107,129.752,33.5863,73.3865,121.335,29.9964,73.3066,112.094,26.2097,73.2171,101.51,22.5019,73.1345,92.5068,18.6396,72.8915,83.778,14.1824,72.8043,74.9171,9.65138,72.5628,66.3019,4.59441,72.626,57.739,0.735923,72.4644,48.5108,5.15881,72.4449,38.8247,9.52441,72.4232,29.1524,13.6398,72.2777,20.1337,17.0844,72.2564,10.6113,20.4947,72.3427,1.29585,23.4406,72.3105,-7.61865,25.8838,72.3749,-16.76,28.1086,72.2364,-25.5007,29.8514,72.2857,-34.4513,31.5316,72.1502,-43.1602,32.6694,,,,,,
75.4856,290.861,43.5431,75.1535,279.951,45.227,75.0651,267.102,46.7219,74.9888,256.161,47.7093,74.8992,243.491,48.5454,75.0395,231.584,48.874,74.9577,221.325,48.5779,74.871,210.577,48.033,74.7868,200.355,47.0948,74.6919,188.834,46.128,74.6053,178.769,44.4469,74.5148,168.361,42.6258,74.2407,159.172,40.1624,74.3305,148.261,37.3672,74.0598,138.475,34.9523,74.1393,127.898,31.9137,73.8803,119.59,28.1792,73.944,108.694,24.8223,73.685,99.9079,20.8027,73.5864,90.9367,16.3254,73.489,82.7932,11.3785,73.3816,73.4543,6.79963,73.2724,64.9058,1.47314,73.3475,55.5059,2.95228,73.2907,45.6965,7.31186,73.2339,36.2217,11.2538,73.1726,26.396,15.0167,73.1102,16.965,18.1498,73.0464,7.64469,20.992,72.9772,-2.06197,23.6134,72.8068,-11.0528,25.7464,72.8394,-20.2138,27.5733,72.7626,-29.731,29.212,72.5104,-38.4057,30.1567,72.5207,-47.8255,31.1857,,,,,,
75.5055,293.714,42.8459,75.4252,282.704,44.5489,75.5658,268.465,46.262,75.4676,256.251,47.4536,75.3828,245.842,48.1657,75.283,233.788,48.5115,75.1876,222.365,48.6208,75.0949,211.568,48.073,74.9907,199.438,47.4694,74.8904,187.97,46.4952,74.7935,177.106,45.1782,74.5107,167.542,43.1911,74.2228,156.118,41.2331,73.9495,146.006,38.2907,73.8599,135.025,35.8413,73.4276,125.139,33.0417,73.0082,115.065,29.7072,72.9333,104.948,26.2046,72.3752,95.6726,22.1088,72.3066,85.348,18.2628,71.9289,76.3448,13.5161,71.5629,67.2,8.75684,71.3518,57.9926,3.83663,71.0289,49.3128,1.18086,70.8119,39.078,6.58101,70.6158,29.3016,11.5892,70.3144,19.8873,16.0041,69.9317,10.2571,20.3112,69.705,0.331865,24.3445,69.3972,-9.08106,27.7608,69.1272,-18.1641,30.9409,68.9001,-27.5647,33.8478,68.6128,-36.6284,36.1254,68.38,-45.9344,38.3156,,,,,,,,,
75.4845,290.968,43.0146,75.6368,277.506,44.8534,75.555,267.298,45.9574,75.6857,254.061,46.8511,75.5957,243.776,47.3384,75.499,232.936,47.2947,75.6181,221.662,46.7525,75.5146,210.891,46.2501,75.6072,198.857,45.2628,75.5056,189.192,43.7914,75.59,178.322,41.9152,75.4735,167.936,39.9538,75.5414,157.329,37.2932,75.6118,147.944,34.4049,75.4793,137.525,31.4787,75.5262,127.628,28.1572,75.7318,117.589,24.6528,75.7532,107.935,20.3107,75.7715,98.6952,16.3661,75.6226,89.753,11.8076,75.6246,80.6771,7.17363,75.9103,71.0633,2.36244,75.9048,62.1745,2.75271,76.0276,52.4417,6.93451,76.1242,42.6286,10.8962,76.2028,33.1569,14.3285,76.2446,23.0553,17.7631,76.2783,13.7052,20.4417,76.2857,4.19679,22.8839,76.3704,-5.57837,25.1037,76.249,-14.203,26.646,76.2766,-24.0494,28.4231,76.1138,-33.0129,29.3644,76.1046,-42.2487,30.3467,,,,,,,,,
75.7221,288.168,43.7014,75.8775,276.165,45.3081,75.7801,264.763,46.5949,75.9039,251.635,47.7063,76.0303,240.403,48.1115,76.1392,228.67,48.4475,76.0322,218.544,48.163,76.113,206.066,47.7473,76.188,194.294,46.943,76.2675,184.02,45.6132,76.1347,173.376,44.1299,76.1795,161.755,42.2756,76.0518,152.17,40.0216,76.0828,140.956,37.4541,76.1181,130.972,34.509,76.1485,121.436,31.1916,76.1487,110.53,28.068,76.1443,100.163,24.4701,76.1512,91.3174,20.0561,75.9902,82.2587,15.7482,75.974,73.0827,10.8936,76.0789,62.9792,6.57901,76.0463,54.481,0.724909,76.1473,44.747,4.08698,76.2304,35.1221,8.70075,76.1509,24.8699,13.5249,76.0813,15.7334,17.4156,75.9961,6.42791,21.0875,76.1031,-3.38561,24.5351,76.0805,-12.873,27.6461,75.9452,-22.0771,30.158,75.8905,-31.2709,32.4222,75.8988,-40.5133,34.5611,75.7197,-49.5045,36.29,,,,,,,,,
75.7877,296.633,42.1328,75.9557,285.562,43.596,76.3535,273.763,44.9362,76.7182,261.388,45.9127,76.8269,249.646,46.6084,77.1603,238.607,46.5624,77.6734,226.024,46.6481,78.158,214.197,46.0684,78.4042,202.964,45.3159,78.6539,193.229,43.801,79.0455,181.403,42.4605,79.4326,171.039,40.4268,79.591,160.363,38.2934,79.8935,148.812,35.8572,80.0487,139.893,32.6696,80.4638,128.143,29.9707,80.7355,118.831,26.1963,80.7881,108.698,22.6527,81.1653,99.0947,18.427,81.3245,88.828,14.5033,81.5089,79.9972,9.59566,81.7616,69.6671,5.10265,81.9009,61.1331,0.434572,82.0513,51.1896,4.52058,82.1183,40.4757,8.75904,82.1767,30.6126,12.3854,82.2115,21.1458,15.3809,82.2812,10.9682,18.5186,82.3407,1.57344,20.8264,82.4108,-8.5299,23.1883,82.4258,-18.4491,25.2197,82.4187,-27.7431,26.7317,82.4319,-37.2083,27.8531,82.4712,-46.5429,28.545,,,,,,,,,
75.2824,299.517,41.429,75.2065,288.24,43.1858,75.1239,276.25,44.5575,75.0279,262.387,46.0104,74.9512,251.77,46.2819,74.8619,239.387,46.6833,74.5639,229.796,46.2554,74.4793,217.597,45.9352,74.1887,206.996,45.0359,74.1131,196.028,43.7177,73.8343,185.574,41.8599,73.758,173.964,40.2453,73.4927,163.709,37.9718,73.235,153.924,35.0467,72.9836,143.832,32.0764,72.7407,134.175,28.8958,72.8473,123.079,25.5218,72.607,113.645,21.6433,72.536,104.043,17.4552,72.3016,94.7794,13.1704,71.9099,86.3122,8.08458,71.9942,75.7865,3.77229,71.7946,67.2584,1.68859,71.6599,56.9468,6.08479,71.2598,47.2873,10.063,71.0234,37.1973,13.7166,70.8046,27.838,16.8417,70.4831,18.4206,19.5851,70.3099,8.53322,22.2271,70.1509,-0.891621,24.3683,70.0064,-10.1406,26.0952,69.8789,-19.396,27.5848,69.7605,-28.4351,28.4646,69.5759,-37.7498,29.4627,70.1231,-47.6513,32.3615,,,,,,
75.5055,293.719,42.845,75.679,282.777,44.2839,75.834,270.993,46.111,75.7388,259.843,47.3641,75.8723,248.178,48.0215,75.9879,236.012,48.5955,76.1178,226.597,48.5689,76.0115,216.597,48.0604,76.1029,205.155,47.6968,75.9904,195.195,46.7778,76.0654,184.012,45.6165,76.135,173.404,44.1243,76.1892,162.555,42.1017,76.0705,153.666,39.8666,76.1189,143.771,36.9449,76.1631,134.31,33.9911,76.3498,123.386,31.1725,76.3719,114.167,27.8323,76.3885,105.31,23.8042,76.3835,95.6998,20.018,76.0826,87.9456,15.3981,76.2301,79.0575,10.8712,76.3568,70.0217,6.14636,76.3237,60.9802,3.15775,76.0141,51.6395,7.47491,76.0976,41.1573,11.9044,75.8036,32.4119,15.4101,75.7473,22.686,18.9072,75.4558,13.5924,21.8169,75.3965,4.39827,24.545,75.2163,-4.92028,27.0431,75.141,-13.9791,29.0616,75.0549,-22.9983,30.7947,74.8676,-31.9395,32.3004,74.5964,-40.6292,33.2485,74.3259,-49.6457,34.0202,,,
75.1973,286.867,43.3998,75.3653,274.972,44.7557,75.2713,262.423,46.0023,75.19,251.726,46.7579,75.0943,239.358,47.1444,75.2275,227.68,47.2811,74.9215,217.573,46.8106,75.0348,205.12,46.4383,74.9389,194.255,45.3015,74.8393,183.065,43.9888,74.749,173.259,42.1818,74.6413,161.56,40.2027,74.3653,152.649,37.2615,74.2679,141.999,34.7917,74.177,132.521,31.9217,73.9035,122.123,28.8664,74.1376,111.149,25.7943,73.8767,102.832,21.5294,73.7767,93.7582,17.4958,73.6703,84.4959,13.0515,73.7129,75.1524,8.54801,73.3051,67.3945,3.0953,73.3811,56.6733,6.1977,73.1891,46.8263,10.8704,73.1373,36.9907,15.102,73.084,27.2138,19.0691,72.9093,17.5032,22.6751,72.8563,7.70507,25.9232,72.6955,-1.62505,28.7326,72.6449,-10.9411,31.1445,72.6883,-20.3669,33.3108,72.5359,-29.5054,35.1057,72.478,-38.6007,36.6348,72.4165,-47.6288,37.7918,,,,,,,,,
75.2529,295.283,41.83,75.6672,281.604,43.7127,75.8208,270.057,44.5421,75.9555,257.868,45.2859,76.0933,247.513,45.3254,76.2023,235.422,45.5078,76.3043,224.022,45.0044,76.3891,212.223,44.2697,76.2668,201.951,42.9784,76.3355,190.399,41.6824,76.3983,179.474,39.6423,76.2701,169.836,37.3411,76.4989,158.404,34.6997,76.5176,146.786,32.4116,76.3795,137.786,28.973,76.394,127.21,25.709,76.4046,117.131,22.2756,76.0899,108.566,17.7884,76.2463,98.1939,13.9335,76.0849,89.2471,9.25375,75.9251,80.6145,4.3104,75.9025,70.9549,0.741422,75.8904,60.9671,4.78105,75.9959,50.4811,8.64748,75.8273,41.054,11.8085,75.9018,30.9497,14.9846,75.837,21.2271,17.723,75.6497,11.851,19.9533,75.5645,2.07099,22.0015,75.374,-7.04631,23.3887,75.2786,-16.4009,24.6722,75.269,-25.6644,25.6439,75.151,-34.6972,26.0948,75.1864,-44.0375,26.4908,,,,,,,,,
75.504,293.895,42.0445,75.6668,281.654,43.4536,75.8204,270.107,44.2889,76.1849,256.734,45.2289,76.294,244.128,45.6524,76.1907,234.39,45.2286,76.2818,222.007,44.917,76.1606,211.254,44.0167,76.4459,199.221,43.079,76.5088,187.828,41.5812,76.1763,177.791,39.3977,76.053,168.232,36.9126,76.2767,156.125,34.2858,76.3014,144.624,32.0271,76.3301,134.4,28.799,76.1788,124.592,25.3975,76.3639,114.671,21.4528,76.2112,105.67,17.377,76.2066,95.9347,13.0412,76.0385,86.5598,8.62879,76.1665,76.6398,4.02547,75.9971,67.6612,1.12626,75.9738,57.4728,5.31671,75.9361,47.2178,9.28986,75.7471,36.5854,13.2393,75.5762,27.0775,16.1914,75.3945,17.0024,19.1789,75.4377,6.88447,21.6205,75.2539,-2.52061,23.5924,75.1633,-12.3814,25.5245,75.1605,-22.0842,27.0665,74.8667,-31.3358,28.1352,74.7555,-40.5714,28.7611,74.7133,-49.8599,29.2335,,,,,,,,,
75.2626,296.716,41.6059,75.9204,281.731,43.1877,75.82,270.156,44.0356,76.2074,259.245,44.3412,76.3284,247.666,44.5956,76.4425,236.696,44.3735,76.7506,224.24,43.8475,77.0413,212.453,43.1345,77.1162,202.209,41.8563,77.3817,191.612,39.9686,77.4437,182.324,37.7937,77.4763,171.777,35.6863,77.6732,160.242,33.0665,77.8836,150.763,29.829,78.0565,140.271,26.9465,78.0521,130.894,23.2952,78.2076,121.295,19.2799,78.3532,112.094,15.2855,78.4889,103.244,10.7822,78.6017,94.1566,6.01753,78.8523,84.9223,1.01141,79.3495,74.6608,4.37368,79.5115,65.1108,8.64098,79.9181,55.4466,12.493,80.2494,45.2993,16.1578,80.5512,35.9089,19.2726,80.9104,26.2355,22.2074,81.2087,16.6794,24.8337,81.4505,7.25625,26.9431,81.7361,-2.18904,28.8123,82.069,-11.3379,30.3436,82.3261,-20.4483,31.5078,82.676,-29.7548,32.5312,82.9577,-38.6999,32.9897,83.2098,-47.8235,33.5129,,,,,,
75.5257,296.607,42.1391,75.9447,284.154,44.0678,76.0927,272.396,45.399,76.2216,259.976,46.8604,76.566,247.175,47.7093,76.9037,236.188,48.1043,77.2248,225.779,48.0287,77.5029,213.913,47.6427,77.9776,202.717,47.0585,78,191.16,46.0671,78.049,181.913,44.3915,78.4307,169.9,43.0515,78.6145,159.303,40.6711,78.788,149.22,38.0398,79.1027,138.272,35.5122,79.2379,128.488,32.61,79.3651,119.136,29.1543,79.6067,108.465,25.7156,79.8634,99.4182,21.7738,79.9305,90.1502,17.4072,80.147,81.298,12.9251,80.4555,71.4016,8.457,80.7434,61.9245,3.47518,81.0254,53.5742,1.76992,81.3101,43.4957,6.65584,81.6689,33.5179,11.0699,81.9626,23.6645,15.0613,82.1961,14.0069,18.7825,82.4742,4.32494,22.13,82.7864,-5.29959,25.0152,83.123,-14.767,27.5865,83.4603,-24.2266,29.8846,83.699,-33.6366,31.7662,83.862,-42.7296,33.2789,,,,,,,,,
